&c. &c. [...] w Skrzynnie roku 1642. dnia 3. kwietnia   |Łabęc załośnie śpiewaiący nad grobem Wielmożnego Pana|44563
-|[Projekt "żądań" sejmowych dla dwóch deputacji: deputacji do opracowania formy rządu oraz dla deputacji do sprawowania zagranicznych interesów]|21375
-|[Projekt brulionowy dot. wojewódzkich komisji podatkowych]|21358
-|[Projekt deklaracji zezwalającej województwu witebskiemu na obranie posłów na sejm].|23301
-|[Projekt dot. "Etatu woyska" i przysięgi]|21376
-|[Projekt dot. awansów w wojsku]|21333
-|[Projekt dot. lustracji dymów w powiecie krzemienieckim]|21374
-|[Projekt dot. poboru podatku czopowego]|21405
-|[Projekt dot. uznania marszałków aktualnych powiatów za senatorów z tychże powiatów w W.X.Lit.]|21974
-|[Projekt dotyczący "zawakowanych starostw" i zakazu wypuszczania ich jure emphiteusis - p. trockiego]|22466
-|[Projekt dotyczący wprowadzenia podatku 10-grosza od pensji "osób stanu cywilnego i wojskowego" urzędniczych - podany przez Stanisława [A.] Górskiego|22432
-|[Projekt opodatkowania duchowieństwa dysydenckiego i dyzunickiego]|21400
-|[Projekt pod tytułem:] Przyspieszenie publicznej pomyślności w obradach sejmowych|21453
-|[Projekt polecenia Komisji Skarbu Koronnego przeprowadzenia rewizji wszelkich należności od starostw na rzecz Skarbu od słów] Ofiarę nam królowi ...|21874
-|[Projekt prawa o sejmikach - fragment].|23342
-|[Projekt uniwersału informującego o pracach i zamierzeniach sejmu]|21487
-|[Projekt uniwersału regulującego wywóz zboża z kraju "za kontraktami"]|21466
-|[Projekt uniwersału w sprawie "wieczystej ofiary z dóbr ziemskich i duchownych"]|21468
-|[Projekt usprawnienia obrad sejmowych poprzez głosowanie na zaopiniowane już projekty]|22434
-|[Projekt ustanowienia nowej rangi w wojsku: generała-majora artylerii]|22449
-|[Projekt zabraniający użycia pieniędzy pochodzących z podatków z dóbr szlacheckich na inne cele niż powiększenie liczby wojska]|22422
-|[Projekt zezwolenia J.W. J. Jezierskiemu|21325
-|[Projekty|21429
-|[Rewers Mateusza Butrymowicza|22071
-|[Spis aktów rozgraniczających i opisujących granice Rzplitey 1756- 1785].|23350
-|[St. ks. Poniatowski do marszałka sejmowego|22776
-|[Szkic rozdziału prawa o sądach miejskich].|23348
-|[Sąd ziemski latyczewski przekazuje na potrzeby kraju "prawami sobie zabezpieczone grzywny"]|22779
-|[T.] Lipski klan|21418
-|[Uniwersał informujący o czynnościach sejmowych]|21469
-|[Ustanowienie kompletu dla Deputacji Konstytucyjnej|23133
-|[Uwagi do projektu o sejmie - P. Sumińskiego województwa inowrocławskiego]|21862
-|[Uwagi do projektu zwiększenia liczby generałów leytnantów w proporcji do liczby wojska]|21364
-|[Uwagi dot. sprawiedliwego zarządzania diecezją z szczególną ochroną ubogich plebanów]|22474
-|[Uwagi i zapytania dot. Komisji Wojskowej]|21396
-|[Warunki sprzedaży królewszczyzn]|21907
-|[Wniosek dot. sprawy archimandryty Sadkowskiego]|21373
-|[Wykaz sesji sejmowych odbytych w czerwcu 85-103]|21723
-|[Wyliczenie czasowe niezbędne dla uchwalenia konstytucji].|23352
-|[Wypis z ksiąg grodzkich województwa nowogrodzkiego dotyczący przywrócenia właściwej opieki nad małoletnim po śmierci wojewody wileńskiego Karola Stanisława|23357
-|[Wypowiedź anonimowa dot. ucieczki A. Ponińskiego oraz zwiększenia nakładów pieniężnych na wojsko litewskie]|21308
-|[Wypowiedź króla "zalecająca do indygenatu" następujące osoby: Ur. de Verni|21317
-|[Zagajenie sesji 113 przez Marszałka Sejmowego Stanisława Małachowskiego]|19844
-|[Zagajenie sesji 199 przez marszałka sejmowego Stanisława Małachowskiego]|20331
-|[Zagajenie sesji 200 przez marszałka sejmowego Stanisława Małachowskiego]|20336
-|[Zagajenie sesji 201 przez marszałka sejmowego Stanisława Małachowskiego]|20340
-|[Zagajenie sesji 210 przez marszałka sejmowego Stanisława Małachowskiego]|20394
-|[Zagajenie sesji 228 przez marszałka sejmowego Stanisława Małachowskiego]|20495
-|[Zagajenie sesji 229 przez marszałka sejmowego Stanisława Małachowskiego]|20498
-|[Zagajenie sesji 230 przez marszałka sejmowego Stanisława Małachowskiego] .|20503
-|[Zagajenie sesji 68 przez marszałka sejmowego Stanisława Małachowskiego] .|22894
-|[Zagajenie sesji 69 przez marszałka sejmowego Stanisława Małachowskiego] .|22896
-|[Zagajenie sesji 85 przez marszałka sejmowego Stanisława Małachowskiego]|21725
-|[Zagajenie sesji przez St. Małachowskiego - wstępem do dyskusji nad poprawionym projektem Deputacyji Konstytucyjnej "o Sejmie"].|23269
-|[Zagajenie sesji sejmowej przez marszałka sejmowego Stanisława Małachowskiego - dot. zasilenia skarbu publicznego - podatkami z intrat dóbr szlacheckich]|21278
-|[Zagajenie sesji sejmowej przez marszałka sejmowego Stanisława Małachowskiego - o potrzebie zakończenia dyskusji nad projektem podatkowym]|21297
-|[Zagajenie sesji sejmowej przez marszałka sejmowego Stanisława Małachowskiego - po zasłabnięciu króla w czasie posiedzenia Sejmu]|21295
-|[Zagajenie sesji sejmowej przez marszałka sejmowego Stanisława Małachowskiego - przed czytaniem projektu "o sposobie wyciągania [podatku] go z intrat" - dóbr szlacheckich]|21277
-|[Zagajenie sesji sejmowej przez marszałka sejmowego Stanisława Małachowskiego - przy projekcie dot. podatku skórowego]|21291
-|[Zagajenie sesji sejmowej przez marszałka sejmowego Stanisława Małachowskiego - w dyskusji nad projektem dot. podatku z dóbr szlacheckich]|21280
-|[Zagajenie sesji sejmowej przez marszałka sejmowego Stanisława Małachowskiego - z uznaniem dla zasług nobilitowanych obywateli Barssa i Czecha]|21276
-|[Zagajenie sesji sejmowej przez marszałka sejmowego Stanisława Małachowskiego - z życzeniami imieninowymi dla króla]|21299
-|[Zagajenie sesji sejmowej przez marszałka sejmowego Stanisława Małachowskiego - za przyspieszeniem decyzji o podatku "ofiara z dóbr ziemskich"]|21279
-|[Zagajenie sesji sejmowej przez marszałka sejmowego Stanisława Małachowskiego - zawierające ocenę rocznych osiągnięć Sejmujących Stanów i otwarcie dyskusji nad projektem dot. wakujących szarż i ich fortragowania]|21294
-|[Zagajenie sesji sejmowej przez marszałka sejmowego Stanisława Małachowskiego dot. "oznaczenia komendantów" i brygadierów dla powiększonego wojska]|21293
-|[Zagajenie sesji sejmowej przez marszałka sejmowego Stanisława Małachowskiego przy dyskutowaniu projektu o podatkach]|21296
-|[Zagajenie sesji sejmowej przez marszałka sejmowego Stanisława Małachowskiego przy projekcie podatku z dóbr szlacheckich]|21292
-|[Zagajenie sesji sejmowej przez marszałka sejmowego Stanisława Małachowskiego] "przy nobilitacyach"|21270
-|[Zagajenie sesji sejmowej przez marszałka sejmowego Stanisława Małachowskiego] Duplikata o X. [A.] Ponińskim [w zw. z powołanym Sądem Sejmowym]|21285
-|[Zagajenie sesji sejmowej przez marszałka sejmowego Stanisława Małachowskiego] Proponując Sąd wspólny z Kurlandią ...|21272
-|[Zagajenie sesji sejmowej przez marszałka sejmowego Stanisława Małachowskiego] Przy nobilitacyi do czytania Listy Wojskowej od Kom[isji] W[ojskowej] podanych|21275
-|[Zagajenie sesji sejmowej przez marszałka sejmowego Stanisława Małachowskiego] nazajutrz po zleceniu Komisji Skarbowej: użycia summy [większej] nad dawniey oznaczoną na administracyę tabaki|21290
-|[Zagajenie sesji sejmowej przez marszałka sejmowego Stanisława Małachowskiego] o X. [A.] Ponińskim. Nazajutrz po wyznaczonym sądzie na ...|21286
-|[Zagajenie sesji sejmowej przez marszałka sejmowego Stanisława Małachowskiego] o miastach|21287
-|[Zagajenie sesji sejmowej przez marszałka sejmowego Stanisława Małachowskiego] o rekrutach nazajutrz po turnusie]|21289
-|[Zagajenie sesji sejmowej przez marszałka sejmowego Stanisława Małachowskiego] o rotmistrzach|21283
-|[Zagajenie sesji sejmowej przez marszałka sejmowego Stanisława Małachowskiego] o sejmikach 9 lutego y relacyjnych|21274
-|[Zagajenie sesji sejmowej przez marszałka sejmowego Stanisława Małachowskiego] o skórach|21281
-|[Zagajenie sesji sejmowej przez marszałka sejmowego Stanisława Małachowskiego] o skórach|21284
-|[Zagajenie sesji sejmowej przez marszałka sejmowego Stanisława Małachowskiego] podatek na miasta|21288
-|[Zagajenie sesji sejmowej przez marszałka sejmowego Stanisława Małachowskiego] przy nobilitacjach|21273
-|[Zestawienie akcesow zgłoszonych przez senatorów i posłów do konfederacji roku 1788 w okresie od 15 października do 27 marca 1792]|23314
-|[Zestawienie treści najstarszych|22076
-|[Świadectwo ślubu Tomasza Pessingera z Marianną Poniatowską - z parafi Będzin].|23267
-|od dochodów z dóbr duchownych]. "Z dóbr zaś duchownych ..."|22407
-|Łatwy sposob nauczenia się po rossyisku y po polsku czytac y pisac w rożnych odmianach liter|41110
-|Ława : Niezależne pismo młodzieży suwalskiej : 1981 : nr 3|25123
-|Ława : Niezależne pismo młodzieży suwalskiej : 1981 : nr 4|25124
-|Ława : Niezależne pismo młodzieży suwalskiej : 1981 : nr 5|25125
-|Łzy|12189
-|Łódź : 1981 : nr 2|25126
-|Łódź : 1981 : nr 3|25127
-|Łącznik Harcerek i Harcerzy Warszawy : 1987 : marzec|17232
-|Łącznik Harcerek i Harcerzy Warszawy : 1987 : nr 8|17233
-|Łącznik Harcerek i Harcerzy Warszawy : 1988 : nr 20|17234
-|Ś. Orzelski: Bezkrólewia ksiąg ośmioro czyli dzieje polskie od zgonu Zygmunta Augusta r. 1576 ażdo 1576. tom II|54649
-|Ślężańskie Harce : Pismo Kręgu Instruktorów Harcerskich im. Andrzeja Małkowskiego Chorągwi Wrocławskiej : 1981 : nr 3|24370
-|Śmierć Ofelii|6611
-|Śnieg I|9707
-|Śpiew Krakusów...|17346
-|Śpiewanka IV Oj|13560
-|Świt Niepodległości : Pismo grupy afiliowanej przy Konfederacji Polski Niepodległej : 1987 : grudzień|19237
-|Świt|10584
-|Świt|9212
-|Świt|9395
-|Świętosławski. [Uwagi w czasie dyskusji nad Prawami Kardynalnymi]|21425
-|Żak : Pismo Niezależnego Zrzeszenia Studentów : 1987 : nr 1|24286
-|Żak : Pismo Niezależnego Zrzeszenia Studentów : 1987 : nr 5|24288
-|Żal nad utrapieniem pewnego|9836
-|Żałośna postać Korony Polskiey woiennemi rozterkami utrapioney   : z utracenia synów bohatyrskich|41313
-|Żeglarz|12464
-|Żeglarz|12465
-|Żem zdrowszy dzisiaj|13660
-|Żniwo|7856
-|Żołnierz Rewolucji. Pismo poświęcone czynowi rewolucyjnemu żołnierza polskiego : 1920 : nr 1|17370
-|Żołnierz Rewolucji. Pismo poświęcone czynowi rewolucyjnemu żołnierza polskiego : 1920 : nr 3|27151
-|Żołnierz Rewolucji. Pismo poświęcone czynowi rewolucyjnemu żołnierza polskiego : 1920 : nr 4|27152
-|Życia sławnych Polaków|17014
-|Życie Jezusa Chrystusa|54617
-|Życie i czyny pułkownika Zygmunta Miłkowskiego|42540
-|Życie i dzieła Bartłomieja i Szymona Zimorowiczów|31943
-|Życie polskie w dawnych wiekach   :|43290
-|Żydzi w Polsce|40821
-|Żylak : Pismo NZS Akademii medycznej w Poznaniu : 1981 : nr 7|24392
-|Żywot Bart[łomieja] Nowodworskiego|40394
-|Żywot Konstantyna Wielkiego|25484
-|Żywot Ludwika Hr. Platera senatora kasztelana K. P. Członka Towarzystwa K. Warsz. Przyjaciół Nauk|34123
-|Żywoty arcybiskupów gnieźnieńskich|43493
-|Żywoty arcybiskupów gnieźnieńskich|44308
-|Żywoty arcybiskupów gnieźnieńskich|44309
-|Żywoty arcybiskupów gnieźnieńskich|44311
-|„Łyki” i „Kołtuny”.   : Pamiętnik mieszczanina podlaskiego|55029
. Głos zabierali: król|23.XII.1789 : Sessya 211. Dnia 23 grudnia. [Diariusz sejmowy. Dyskusja wokół zasad i prawideł dla deputacji opracowującej nową formę Rządu|20398
.|O lisie|30708
/strong|"Gabinet medalów polskich oraz tych|50014
/strong|10.II.1791 : Głos J.W. Tomasza Mineyki|22995
/strong|10.V.1790 : Głos J.W. Franciszka Grocholskiego miecznika koronnego|20702
/strong|10.V.1791 : Zlecenie U.U-m Sejmowemu i Konfederacyi O.N.|23167
/strong|10.VIII.1790 : Weyssenhoff - na sessyi seymowey D. 10 Augusta [proponuje całość projektu Formy Rządu wziąć w deliberacją "nie decydując teraz|20964
/strong|11.II.1790 : Sessya 218 Dnia 11 Lutego. [Diariusz sejmowy. Dyskusja o porządku postępowania w awansach wojskowych|20441
/strong|11.II.1791 : Głos J.W. Imci Pana Dominika Gieysztora|22999
/strong|11.IV.1791 : J.W. Butrymowicz|21818
/strong|11.XI.1789 : [KWON odpowiadając na zalecenia Marszałków Sejmowych informuje|22805
/strong|12.IV.1790 : Głos J.W. Imci Pana Tadeusza z Zyndramów Kościałkowskiego|20611
/strong|12.V.1789 : Sessya 102. Dnia 12 maja [Diariusz sejmowy. Kontynuacja dyskusji nad projektem podatkowym w punkcie|19775
/strong|13.III.1789 : Mowa J.W. Jana Krasińskiego|19570
/strong|13.IV.1789 : Kopia listu pisanego 13-go miesiąca Aprila 1789 do J.W. hrabi Romanova|22784
/strong|13.V.1789|22754
/strong|14.XII.1789 : Sessya 205. Dnia 14 grudnia. [Diariusz sejmowy. Sprawa sądu sejmikowego i projekt delacji w sprawie oskarżonego ks. A. Ponińskiego. Głos zabierali: król|20353
/strong|15.II.1791|23028
/strong|15.VI.1789 : Sessya 118 Dnia 15 czerwca [Diariusz sejmowy. Dyskusja i przyjęcie uchwały o podatkach od kaduków|19874
/strong|15.VII.1790 : Sessya 287 Dnia 15 Lipca. [Diariusz sejmowy. Dyskusja nad projektem dot. zsypki zbożowej. Relacja Deputacji Interesów Zagranicznych. Depesze ze Stambułu|20880
/strong|16.II|21876
/strong|16.IV.1790 : Sessya 248. Dnia 16 kwietnia [Diariusz sejmowy.Dyskusja nad dodatkiem do uchwalonego prawa "Dopełnienie lustracji dymów". Głos zabierali: marszałkowie sejmowi oraz senatorowie i posłowie: Sumiński|20627
/strong|16.V.1791 : Głos J.W. Imci Pana Tadeusza z Zyndramów Kościałkowskiego|22933
/strong|16.V.1791 : Głos Russockiego|22938
/strong|16.V.1791 : Sessya 75 Dnia 16 Maja 1791 Roku. [Diariusz seymowy. Kontynuacja dyskusji nad projektem o sejmach. Zwiększenie składu Deputacji Konstytucyjnej. Uchwalenie prawa dot. m. Czyżewa. Głos zabierali: Stroynowski|22932
/strong|16.VIII.1790 : Głos J.W. Jegomości Pana Tadeusza z Zyndramów Kościałkowskiego|20967
/strong|17.II.1791 : Głos J.W. Imci Pana Józefa Longina Staszewskiego|23039
/strong|17.II.1791 : Mowa J.W. Imci Pana Tadeusza Błociszewskiego|23050
/strong|17.II.1791 : Mowa J.W. Józefa Witosławskiego|23051
/strong|17.VI.1791 : Wyłączenie posłów od kandydacji|23215
/strong|1790 : Głos J.W. J.P. Tomasza Wawrzeckiego|21320
/strong|18.II.1791 : Głos J.W. Marcina Leżeńskiego|23054
/strong|18.II.1791 : Propozycja ad Turmum dnia 18 Lutego 1791 czyli propozycja od Laski podana ma być wzięta ad Turmum|23061
/strong|19.V.1791 : [Wypis z akt Metryki Koronnej - kancelarii mniejszej|23313
/strong|19.VI.1789 : Głos J.W. Imci Pana Ludwika Fundament Karśnickiego|19890
/strong|20.VII.1789 : Przymówienie się powtórne J.W. JXa|19923
/strong|20.X.1789 : Mowa J.W. Jegomości Pana Wojciecha Suchodolskiego|20284
/strong|20.XI.1789 : Sessya 193. Dnia 20 Listopada [Diariusz sejmowy. Kontynuacja dyskusji nad sposobem "dawania" rekruta w Koronie i W.X.Lit. Głos zabierali: marszałkowie sejmowi oraz senatorowie i posłowie: F. Mikorski|20207
/strong|21.II.1791 : Sessya 38 dnia 21 Lutego 1791 Roku [Diariusz sejmowy. Uchwalenie prawa powołującego :Deputację do ułożenia dalszego opisu sejmików" - Głos zabierali: Marszałkowie sejmowi|23068
/strong|21.VI 17|21973
/strong|22.III.1790 : Głos J.W. Serafina Rafała Sokołowskiego|20571
/strong|22.XII.1789 : Przymówienie się J.W. Imci Pana Mierzejewskiego strażnika pol. kor.|20391
/strong|22.XII.1791 : [Projekt dot. zezwolenia na osądzenie sprawy|22030
/strong|23.III.1789 : Głos J.W. Imci Xiędza Kossakowskiego|19599
/strong|23.III.1791 : Sessya 53 dnia 23 Marca 1791 Roku [Diariusz sejmowy. Dyskusja w związku z informacją Komisji Skarbu Koronnego dot. starostw|22665
/strong|23.V.1791 : Sessya 79 Dnia 23 Maja 1791 Roku [Diariusz sejmowy. Dalszy ciąg dyskusji nad opiniami Komisji Skarbu dot. "Starostw summowych". Głos zabierali: marszałkowie sejmowi oraz senatorowie i posłowie: S. Sołtyk|22955
/strong|23.VIII.1789 : [Meldunek skierowany do Mierzejewskiego|22775
/strong|23.X.1789 : Zdanie J.W. Imć Pana Stanisława Górskiego|20307
/strong|23.XI.1789 : Przymówienie się J.W. Stanisława Górskiego|20212
/strong|24.III.1789 : Przeciw zaborowi na Skarb dóbr funduszowych konwencyom|19607
/strong|24.III.1789 : Sessya 81-sza. Dnia 24 marca [Diariusz sejmowy. Dyskusja dot. summ pochodzących z funduszów dóbr duchownych zakordonowych. Głos zabierali: marszałkowie sejmowi oraz senatorowie i posłowie: W. Suchodolski|19608
/strong|24.III.1791 : Zdanie J.W. Imci Pana Szczepana Zambrzyckiego|22676
/strong|24.V.[1791] : J.W. Gieysztor|22055
/strong|25.III.1791 : [Memoriał Józefa ks. Czartoryskiego|22003
/strong|25.V.1790|20753
/strong|26.III.1790 : Głos J.W. Antoniego Madalińskiego majora w K.N.|20581
/strong|26.IV.1790 : Mowa J.W. Imci Pana Tadeusza z Zyndramów Kościałkowskiego|20656
/strong|26.V.1789 : Sessya 109.Dnia 26 maja. [Diariusz sejmowy. Sprawy umundurowania wojska|19812
/strong|26.V.1791 : [Wypis z akt Metryki Koronnej Kancelari Mniejszej oblatowanego tamże akcesu Prota Potockiego|23310
/strong|26.VIII.1789 : Kopia listu hrabi|22845
/strong|27.I ? : Bniński|21877
/strong|27.III.1789 : Mowa J.W. Stroynowskiego|19618
/strong|27.III.1789 : Sessya 83-cia. Dnia 27 marca [Diariusz sejmowy. Dyskusja w związku z przerzucaniem nałożonego podatku protunkowego - na poddanych. Głos zabierali: król|19622
/strong|27.IV.1790 : Głos J.W.I. Pana Jana Krasnodębskiego łowczego|20662
/strong|28.II.1791 : Głos Tegoż|23084
/strong|30.III.1789 : Mowa J.W. Imci Pana Juliana Ursyna Niemcewicza p. inflantskiego|19630
/strong|30.III.1789 : Mowa J.W. Jana Krasinskiego|19631
/strong|5.X.1789 : Dziennik czynności Seymu Głównego Ordynaryjnego Warszawskiego pod związkiem Konfederacyi Oboyga Narodów Roku 1789. Sessya CLXIX|20245
/strong|6.II.1790 : Do J.Wo J.O. Marszałków Konfederacyi Generalnej Oboyga Narodów [K. W.O.N. przedstawia potrzeby finansowe|22819
/strong|7.V.1789 : Powinszowanie w Stanach Zgromadzonych imienin|19759
/strong|7.V.1790 : Sessya 260 Dnia 7 Maja [Diariusz sejmowy. Dyskusja nad projektem o sejmikach. Rekomendacja dla Krasickiego o awans w Regimencie. Głos zabierali: król|20693
/strong|7.VI.1790 : Głos J.W. IMC Pana Michała Brzostowskiego|20795
/strong|7.VI.1790 : Zdanie J.W. Imci Pana Konstantego Ludwika Jeleńskiego podkomorzego i posła ptu|20793
/strong|7.VI.1790 : Zdanie J.W. Imci Pana Konstantego Ludwika Jeleńskiego podkomorzego y posła ptu|20803
/strong|7.VIII.1790 : Głos [Wybranowskiego p. lubelskiego] w materii przedłużenia czasu lustrayom woyska|20939
/strong|8.II.1791 : Głos J.W. Ignacego Siwickiego|22986
/strong|8.VI.1790 : Głos J.W. Imci Pana Tomasza Wawrzeckiego|20811
/strong|8.VI.1790 : Mowa J.W. Imci Pana [B.] Hulewicza pisarza ziemskiego włodzimierskiego|20813
/strong|9.IX.1790 : Memoriał Ur. [M.K.] Pruszanowskiego|23237
/strong|9.V.1791 : Głos J.W. Ignacego Siwickiego|22913
/strong|A leć|7271
/strong|Achilles   : opera heroiczna we dwoch aktach z włoskiego tłumaczona|30502
/strong|Ad Num 51. Na uczyniony ur. Corticellemu|22389
/strong|Ad Vocem : Pismo Ruchu WIP : 1989 : nr 4|14933
/strong|Ad regem|42640
/strong|Adres tułaczów polskich w Paryżu bawiących do sejmu węgierskiego|7739
/strong|Alkoran na wywrocenie wiary chrześciańskiey od Machometa spisany|52112
/strong|Anatomia krótko zebrana|41395
/strong|Andr. Patricii Nidecici notae in duas M. T. Ciceronis orationes   :|41283
/strong|Andreae Patricii Nidecici Parallela Ecclesiae Catholicae cum haereticorum Synagogis   : sive causae|41285
/strong|Andrzéj Patrycy Nidecki. Cz. 1|41638
/strong|Anno 1829|7521
/strong|Anno 1839|7524
/strong|Apostrofa|11222
/strong|Apostrofa|11251
/strong|Approbacya konwencyi między Kommissyą Skarbu Koronnego a Ur. Protem Potockim|21651
/strong|Astolda|44351
/strong|Bajki|30654
/strong|Bajki|55021
/strong|Bibliografia polska XIX stólecia. T. 6|34429
/strong|Bibliografia polska XIX stólecia. T. 7|34430
/strong|Braciom pieśniarzom III|8646
/strong|Być albo nie być   = "To be|30808
/strong|Celniejsze utwory łacińskie Janickiego|34701
/strong|Chowanna|51140
/strong|Chowanna|54658
/strong|Christianorvm fastorvm disticha ab Alberto Solikowski a Solki|50586
/strong|Christologiae seu sermonum de Christo. P. 2|41495
/strong|Christologiae seu sermonum de Christo. P. 3|41498
/strong|Chroniques|40930
/strong|Chłopi i rzeka|4883
/strong|Ciekawosc o komecie Roku Panskiego MDCCXLIV z dalszą swiatła|32531
/strong|Civis bonus ad [...] Ioannem a Zebrzydowice Zebrzydowski [...]   : ubi civis boni natura|52479
/strong|Classicvm niesmiertelney sławy|41007
/strong|Cmentarze są za miastem|631
/strong|Crisis to iest rozsądek katholicki o nauce dzisieyszych ewangelikow|42579
/strong|Cvrsvs philosophicvs|41664
/strong|De Iesu Christi divinitate|52954
/strong|De atheismis et phalarismis evangelicorum|51993
/strong|De iustificatione et iustitia fidei   : doctrina ex sacris literis|41265
/strong|Deklaracja. J.W. [F.] Grocholskiego|23103
/strong|Delegowani w Wierzbnie dnia 2 grudnia 1830 roku   : Xiąże Adam Czartoryski|43165
/strong|Die Pflichten der G. und RC|14066
/strong|Dla polskiego ludu: Wiązanka opowiadań historycznych|32948
/strong|Do Adama Naruszewicza|2003
/strong|Do D.D.|8636
/strong|Do George Sand|2776
/strong|Do George Sand|2777
/strong|Do Jaśnie Oświeconego Xiążęcia Jmci Alexandra Sapiehy kanclerza wielkiego|44618
/strong|Do Jego Cesarzowiczowskiey Mośći Konstantyna Pawłowicza|43696
/strong|Do Kupidyna zbiegłego|4090
/strong|Do Myszkowskiego|4273
/strong|Do Pana Wojciecha II|9381
/strong|Do Towarzystwa Niemieckiego dla utrzymania wolności druku zawiązanego|7733
/strong|Do Węgierskiego|13969
/strong|Do kanikuły|12188
/strong|Do kanikuły|3999
/strong|Do króla|6150
/strong|Do króla|9331
/strong|Do matki|1194
/strong|Do p. F. Magnard|5750
/strong|Do panny Sonnet|12691
/strong|Do panny|4107
/strong|Do wiarołomnej|4034
/strong|Do...|13344
/strong|Do...|9391
/strong|Dokładny słownik  polsko-angielski i angielsko-polski : [T. 2]|52166
/strong|Dorade lekarzkje v rożnech chórobach vevnętrznech|31077
/strong|Droga III|9237
/strong|Du principe de la poesie et de l'education du poete|8975
/strong|Dygnitarze wioskowi   : pan Anzelm Grzechotka|43124
/strong|Dysputacya wileńska  którą miał Marcin Śmiglecki Societatis Iesu z ministrami ewanielickimi 2. iunij|53305
/strong|Dyssertacya o używaniu lekarskim elektryczności na posiedzeniu publicznem|53492
/strong|Dyssertacya o wzroście nauk wyzwolonych i mechanicznych przez ducha obserwacyi w Europie|53493
/strong|Dzieie tureckie i utarczki kozackie z Tatary   : tudziesz też o narodzie|41389
/strong|Dzieje Krzyżaków oraz ich stosunki z Polską|50124
/strong|Dzieje panowania Zygmunta III|43213
/strong|Dzieje polskiej myśli politycznej w okresie porozbiorowym. T. 2|34433
/strong|Dzieje rodziny Żywotowskich 2|34408
/strong|Dzieje rodziny Żywotowskich z tradycji i wspomnień opowiedziane. 1|31543
/strong|Dzieje|2632
/strong|Dzieje|2633
/strong|Dziennik|44630
/strong|Dzieła dramatyczne Williama Shakespeare|41528
/strong|Dzieła dramatyczne Williama Shakespeare|41529
/strong|Dzieła dramatyczne Wuilliama Skakespeare|40538
/strong|Dzieła polskie Krystyna Ostrowskiego   : dramata i komedie|41693
/strong|Dzieło homiliyno-kaznodzieyskie niedzielne. Cz. 1  : objaśnienie Ewanjelii|43598
/strong|Dzieło homiliyno-kaznodzieyskie niedzielne. Cz. 2  : obiaśnienie Ewanjelii|44338
/strong|Dzieło homiliyno-kaznodzieyskie niedzielne. Cz. 3  : obiaśnienie Ewanjelii|44339
/strong|Dzieło homiliyno-kaznodzieyskie niedzielne. Cz. 4  : obiaśnienie Ewanjelii|44340
/strong|Dziękowanie kościelne za zwycięstwo nad Michałem Multańskim|50473
/strong|Elegia I|5479
/strong|Epoda 15|9908
/strong|Epoda 2|9901
/strong|Epoda 7|9905
/strong|Exethesis abo Expostulatia|52702
/strong|F. Projekta seymowe ostatnie do prawa podane od roku 1791 do limity w roku 1792 No 55/N-er 150|23231
/strong|Fabulae|3
/strong|Faustyna Świderskiego|50913
/strong|Faustyna Świderskiego|50914
/strong|Firmament prawdy trzema gwiazdami rozumy dyssydentów oświecaiący|41465
/strong|Foremna zgoda  abo raczey istna wrzawa między tymi|52357
/strong|Fragment odezwy do ludu izraelskiego|7738
/strong|Fragment|2332
/strong|Francisci Michaelis Lesnievii [...] Lyrica|41016
/strong|G. Logi Silesii ad inclytvm Ferdinandvm|41028
/strong|Gadka|4065
/strong|Gniazdko|10981
/strong|Gniazdo dwoiakiey wynisołośći [...] Katharzyny z Sztemberkv Sieniawskiey [...] przy pogrzebnym akcie pokazane przez Alexandra a Iesu|32806
/strong|Gorkij|41150
/strong|Gospodarstwo jezdeckie|31760
/strong|Gramatyka polska. Cz. 3|42729
/strong|Głos J.O. Xięcia Sapiehy|21316
/strong|Głos J.W. Imci Pana Tadeusza z Zyndramów Kościałkowskiego|20248
/strong|Głos J.W.P. Ignacego Soroki|23290
/strong|Głos ludu polskiego w tysiącletnią rocznicę zgonu Piasta   :|30588
/strong|Głupi|5293
/strong|Henryk Sienkiewicz   :|42154
/strong|Histoire|14064
/strong|Historja literatury polskiej wieku  XIX do roku 1830|34560
/strong|Historya Stanów Zjednoczonych. T. 2 z dopełnieniami|42648
/strong|Historya Stanów Zjednoczonych. T. 3 z dodaniem aktów konstytucyjnych z r. 1781 i 1787|42649
/strong|Historya domu Rawitów-Ostrowskich związana z dziejami Polski|33953
/strong|Historya drukarn w Krolestwie Polskiem i Wielkiem Xięstwie Litewskiem|34367
/strong|Historya literatury polskiej. T. 6|51001
/strong|Historya naturalna Królestwa Polskiego czyli zbiór krótki przez alfabet ułożony zwierząt|40599
/strong|Historya poezyi polskiej XVIII-XIX wieku. [Cz. 2]|51510
/strong|Historya polska w pięknych przykładach przedstawiona   : zbiór wzorów dzielności|32957
/strong|Historya ruchów hajdamackich T. 2|34401
/strong|Historya ruchów hajdamackich|31547
/strong|Hymn|1196
/strong|Hymn|5255
/strong|I och|9228
/strong|Idzie żołnierz borem|50516
/strong|Ilustrowana encyklopedia|13762
/strong|Ilustrowana encyklopedia|13763
/strong|Ilustrowana encyklopedia|13764
/strong|Ilustrowana encyklopedia|13765
/strong|Ilustrowana encyklopedia|13766
/strong|Instrvctia abo navka|41404
/strong|Insza|4162
/strong|Inwokacja|7871
